payment_type,profit_per_order,sales_per_customer,category_id,category_name,customer_city,customer_country,customer_segment,customer_state,customer_zipcode,department_id,department_name,latitude,longitude,market,order_city,order_country,order_customer_id,order_date,order_item_discount,order_item_discount_rate,order_item_product_price,order_item_profit_ratio,order_item_quantity,sales,order_item_total_amount,order_profit_per_order,order_region,order_state,order_status,product_category_id,product_name,product_price,shipping_date,shipping_mode,label,shipping_duration,high_volume_customer,high_profit_margin
2,0.8309292607307719,0.2470787802621309,9.0,10,9,0,2,30,41515.34,3.0,5,39.97499,-82.300575,0,1313,101,6858.0806,,0.0338,0.03,0.0452261306532663,0.35,1.0,499.95,0.2475559637774903,169.31328,19,494,5,9.0,57,99.99,2016-07-18 00:00:00+01:00,2,0,11.0,0,1
1,0.797562397859587,0.1758241920377043,45.0,18,68,0,1,19,28003.867,7.0,3,40.69097,-77.568245,2,1367,90,5586.4585,,0.09,0.12,0.1959748743718593,0.08,0.0,399.98,0.1824010349288486,31.200672,3,167,2,45.0,23,399.98,,3,-1,11.0,0,0
3,0.8159591773649036,0.1696118505979221,45.0,18,64,1,0,34,725.0,7.0,3,18.296728,-66.04384,1,2035,100,4271.7783,2015-06-19 00:00:00+01:00,0.136,0.17,0.1959748743718593,0.34,0.0,399.98,0.1736197309184993,117.21187,22,504,4,45.0,23,399.98,2015-05-22 00:00:00+01:00,0,1,-28.0,0,1
1,0.7912087079438715,0.0245550379640896,17.0,12,529,0,2,2,90220.01,4.0,0,34.019947,-117.24423,1,2563,48,6150.01,,0.0024,0.01,0.0251256281407035,-0.19,0.0,59.99,0.0254877630012936,3.028234,22,181,1,17.0,67,59.99,2015-06-04 00:00:00+01:00,2,1,11.0,0,0
3,0.8247168086718876,0.1447624848387936,43.0,9,64,1,0,34,725.0,7.0,3,18.026764,-66.04859,1,2492,52,227.37291,,0.0234,0.04,0.1457236180904522,0.5,0.0,299.98,0.1466949857697283,143.98224,22,88,6,43.0,20,299.98,2017-07-10 00:00:00+01:00,3,1,11.0,0,1
3,0.7993232808947477,0.0708973930871025,48.0,45,365,0,1,38,78550.44,7.0,3,34.071808,-106.54918,1,1460,11,10928.138,2017-07-15 00:00:00+01:00,0.101183136,0.25,0.0954773869346733,0.25,0.0,199.99,0.0734230271668822,40.057384,8,337,4,48.0,66,199.99,2017-09-21 00:00:00+01:00,3,-1,68.0,0,0
0,0.7942488976414119,0.1055396246904412,46.0,29,155,0,0,38,78578.5,7.0,3,32.271645,-104.16488,1,275,52,2671.7173,2017-08-07 00:00:00+01:00,0.052,0.12,0.0200954773869346,0.02,1.0,249.9,0.1125071254851229,15.427531,22,119,0,46.0,63,49.98,2017-08-06 00:00:00+01:00,0,1,-1.0,0,0
1,0.7569847024780102,0.1232458590688162,43.0,9,64,1,2,34,725.0,7.0,3,18.253164,-66.37053,1,767,70,8585.872,2015-07-26 00:00:00+01:00,0.093983346,0.16,0.1457236180904522,-0.67,0.0,299.98,0.1265148771021992,-126.851,17,415,1,43.0,20,299.98,2015-08-03 00:00:00+01:00,3,-1,8.0,0,0
1,0.816843616654801,0.1432093994788481,43.0,9,335,0,2,13,48728.504,7.0,3,40.75906,-87.816635,4,824,143,1599.9532,2016-10-01 00:00:00+01:00,0.02199898,0.04,0.1457236180904522,0.42,0.0,299.98,0.1451432238033635,119.18518,21,165,1,43.0,20,299.98,2016-08-24 00:00:00+01:00,0,1,-38.0,0,1
2,0.7446934455595619,0.0386440966766272,11.220607,17,496,0,2,30,60599.414,3.0,5,40.665802,-87.08703,3,1683,85,2945.1887,,0.062191616,0.25,0.0175879396984924,-2.502352,0.5,119.98,0.0426806727037516,-233.63208,15,28,5,10.103331,100,39.99,,3,-1,11.0,0,0
3,0.7960132379486944,0.0201378732062955,24.0,46,64,1,0,34,725.0,5.0,6,18.212074,-66.370605,4,2675,143,4927.2803,,0.004,0.05,0.0201055276381909,0.5,0.0,50.0,0.0209624838292367,19.932045,18,886,4,24.0,55,50.0,2016-07-07 00:00:00+01:00,3,-1,11.0,0,1
1,0.7910803804744735,0.0153737346836261,37.0,17,552,0,1,3,93544.85,6.0,8,36.91083,-118.59844,2,2196,37,6677.3047,,0.0,0.01,0.0150753768844221,0.09,0.0,39.99,0.0155269065976714,2.5808535,1,789,1,40.0,6,39.99,,2,1,11.0,0,0
1,0.8046436556966676,0.1140706242105492,17.0,12,544,0,2,38,78584.65,4.0,0,29.59317,-97.694176,1,616,114,8686.524,2016-06-12 00:00:00+01:00,0.012,0.02,0.0251256281407035,0.27,0.75,239.96,0.1140853816300129,68.71834,8,202,2,17.0,67,59.99,2016-08-25 00:00:00+01:00,2,0,74.0,0,0
2,0.7934243474266817,0.0542227853051689,18.0,33,419,0,0,3,91728.62,4.0,0,33.718254,-116.56084,4,65,143,11381.939,2016-05-24 00:00:00+01:00,0.0312,0.13,0.0603015075376884,0.1,0.0,129.99,0.0563424372574385,12.33469,21,54,5,18.0,52,129.99,2016-06-06 00:00:00+01:00,3,-1,13.0,0,0
1,0.7933718000597111,0.0173061393995433,24.0,46,237,0,2,3,92345.8,5.0,6,33.877346,-118.02648,1,2587,142,12275.069,2017-08-02 00:00:00+01:00,0.0182,0.18,0.0201055276381909,0.31,0.0,50.0,0.0174676093143596,12.495256,10,281,1,24.0,55,50.0,2017-10-03 00:00:00+01:00,3,-1,62.0,0,1
1,0.8021680720207611,0.0816088571522084,48.0,45,126,0,1,3,95062.35,7.0,3,37.576138,-121.774826,3,1540,65,11719.701,,0.056,0.16073802,0.0954773869346733,0.3,0.0,199.99,0.0861447347994825,55.621185,15,753,2,48.0,66,199.99,2016-05-08 00:00:00+01:00,3,0,11.0,0,0
0,0.791706172059803,0.0264684210082133,29.0,37,64,1,0,34,725.0,5.0,6,18.298159,-66.37059,1,2510,125,11119.004,2017-08-01 00:00:00+01:00,0.0312,0.17,0.0150753768844221,0.1,0.25,74.97,0.0281086520051746,6.2865424,17,916,0,29.0,97,39.99,,3,1,11.0,0,0
1,0.7430979468571297,0.0345222630070145,24.0,46,200,0,1,21,92135.17,5.0,6,35.75028,-118.340195,4,1431,143,5588.235,2016-05-21 00:00:00+01:00,0.0416,0.25,0.0201055276381909,-2.6447504,0.25,100.0,0.0330656300129366,-183.60902,21,165,1,24.0,55,50.0,2016-04-27 00:00:00+01:00,3,-1,-24.0,0,0
3,0.7816021298486554,0.0522037743372397,17.0,12,86,0,0,3,92642.0,4.0,0,33.84471,-117.360176,2,651,104,11731.529,2015-04-07 00:00:00+01:00,0.03,0.12,0.0251256281407035,-0.28672448,0.25,119.98,0.051280724450194,-34.47227,3,207,6,17.0,67,59.99,2015-04-25 00:00:00+01:00,0,1,18.0,0,0
2,0.8002023723675448,0.0629718328328621,18.0,33,293,0,0,16,92336.945,4.0,0,43.81847,-117.248116,1,248,70,7350.624,2015-07-26 00:00:00+01:00,0.0031006594,0.01,0.0603015075376884,0.33,0.0,129.99,0.0633893919793014,36.11091,17,954,5,18.0,52,129.99,,3,-1,11.0,0,1
2,0.7889527703649266,0.0170341175341391,24.0,46,64,1,2,34,725.0,5.0,6,18.236076,-66.37059,3,1217,27,5226.148,2015-10-18 00:00:00+01:00,0.015,0.16,0.0201055276381909,-0.04,0.0,50.0,0.0178517893919793,-3.8733182,7,844,5,24.0,55,50.0,,2,1,11.0,0,0
2,0.734296382885883,0.1043826019820377,17.0,12,64,1,0,34,725.0,4.0,0,18.250095,-66.37056,4,1730,143,156.64812,2016-09-14 00:00:00+01:00,0.07499472,0.17,0.0251256281407035,-0.85979027,1.0,249.9,0.107846447606727,-240.49622,6,633,5,17.0,67,59.99,2016-05-03 00:00:00+01:00,3,0,-134.0,0,0
2,0.7940143721149209,0.0130826826955733,37.0,17,156,0,1,3,93725.97,6.0,8,37.32052,-121.303894,1,1492,48,4728.3716,2015-08-05 00:00:00+01:00,0.0,0.0,0.0125628140703517,0.49,0.0,32.990128,0.0132955342820181,12.184214,22,42,5,36.0,5,39.822895,2015-08-29 00:00:00+01:00,0,1,24.0,0,1
3,0.7813839590749374,0.0096599973208863,43.0,28,144,0,2,20,48212.555,7.0,3,44.79356,-84.48297,4,2227,143,9001.547,2016-07-11 00:00:00+01:00,0.0008754943,0.04,0.009699272361809,-0.7,0.0,30.15165,0.0113408548512289,-28.966717,21,942,4,43.0,21,24.99,,3,1,11.0,0,0
3,0.7957759357416806,0.0837210532417344,48.0,45,407,0,1,3,91747.164,7.0,3,34.023098,-117.39008,4,1730,143,2067.6467,2016-09-12 00:00:00+01:00,0.072,0.17,0.0954773869346733,0.17,0.0,199.99,0.0820182095730918,25.34984,6,633,6,48.0,66,199.99,2016-08-10 00:00:00+01:00,3,0,-33.0,0,0
0,0.7703010242748547,0.0386403019713978,9.0,10,501,0,1,3,93037.23,3.0,5,35.29057,-119.660446,1,1046,114,6838.225,2017-04-09 00:00:00+01:00,0.0037806578,0.02,0.007537688442211,-1.5545332,0.5,59.99,0.0375058214747736,-52.78059,8,613,0,9.0,65,25.0,2017-07-29 00:00:00+01:00,2,0,111.0,0,0
3,0.7971124846703259,0.0539333626713918,17.0,12,373,0,0,8,32823.32,4.0,0,32.23173,-80.28584,0,15,53,382.09732,2016-09-21 00:00:00+01:00,0.0132,0.05,0.0251256281407035,0.26,0.25,119.98,0.0540326540750323,29.843018,19,335,4,17.0,67,59.99,2016-09-14 00:00:00+01:00,0,1,-7.0,0,0
1,0.7924692285786464,0.0593391195833886,18.0,33,252,0,0,29,11225.042,4.0,0,40.869377,-74.01087,2,2739,4,7973.1387,2015-07-16 00:00:00+01:00,0.0128,0.05,0.0603015075376884,0.06083002,0.0,129.99,0.060025873221216,6.9348793,12,174,1,18.0,52,129.99,2015-05-05 00:00:00+01:00,3,0,-72.0,0,0
3,0.8069803504581678,0.0717925604268679,29.0,37,28,0,1,16,19118.596,5.0,6,39.83576,-76.26088,2,2191,18,2693.6733,2015-05-15 00:00:00+01:00,0.0,0.0,0.0150753768844221,0.47,0.75,149.94,0.0706236946959896,69.457245,12,935,4,29.0,97,39.99,2015-06-09 00:00:00+01:00,1,1,25.0,0,1
3,0.8043564453528695,0.0542227853051689,9.0,10,144,0,0,29,11366.758,3.0,5,40.689804,-76.22704,3,1844,138,1821.7289,,0.056,0.17,0.0110552763819095,0.47,0.75,149.94,0.0574899197930142,60.754658,20,174,4,9.0,6,30.0,2016-09-26 00:00:00+01:00,2,0,11.0,0,1
3,0.7955909193211308,0.0251800890741874,17.0,12,185,0,1,38,78580.695,4.0,0,32.84902,-98.38338,3,2348,6,366.64536,,0.005,0.04,0.0251256281407035,0.35,0.0,59.99,0.0263493930142302,26.79017,11,632,4,17.0,67,59.99,,3,-1,11.0,0,1
1,0.8134163240934249,0.1833337480243809,45.0,18,64,1,1,34,725.0,7.0,3,18.274107,-66.37058,3,1866,27,12390.683,,0.0799599999999999,0.1,0.1959748743718593,0.28,0.0,399.98,0.1824010349288486,95.07585,7,821,1,45.0,23,399.98,,2,1,11.0,0,0
1,0.7856161265875112,0.0709921105862544,46.0,29,406,0,0,13,60425.844,7.0,3,41.896183,-87.94342,3,1238,72,5024.197,,0.012,0.04,0.0200954773869346,-0.13,0.5,149.94,0.0633893919793014,-21.551365,7,782,1,46.0,63,49.98,,3,-1,11.0,0,0
1,0.7930661013251269,0.0709769214114341,17.0,12,513,0,1,29,27533.646,4.0,0,42.5302,-80.19263,3,1037,147,5692.193,,0.054,0.15,0.0251256281407035,0.06,0.5,179.97,0.0729366106080207,9.207146,15,379,1,17.0,67,59.99,,0,1,11.0,0,0
1,0.7865712153503434,0.1121528692311372,46.0,29,343,0,0,29,10024.361,7.0,3,41.069874,-73.99493,2,2392,61,2635.398,,0.042840836,0.09,0.0200954773869346,-0.08,1.0,249.9,0.112550851228978,-22.654795,3,301,1,46.0,63,49.98,2015-07-19 00:00:00+01:00,3,0,11.0,0,0
2,0.8005777865558183,0.0556974139696812,18.0,33,10,0,1,37,49169.945,4.0,0,36.946526,-99.799805,4,1533,143,10796.013,,0.026,0.09,0.0603015075376884,0.36,0.0,129.99,0.0569676584734799,53.98989,6,671,5,18.0,52,129.99,2016-10-24 00:00:00+01:00,3,1,11.0,0,1
2,0.7935232044186207,0.0733047737570909,48.0,45,5,0,0,3,91761.65,7.0,3,33.808784,-118.135254,1,2516,142,3934.927,2015-06-23 00:00:00+01:00,0.10198,0.25,0.0954773869346733,0.03,0.0,199.99,0.0721914618369987,13.963713,10,281,5,48.0,66,199.99,2015-06-23 00:00:00+01:00,2,0,0.0,0,0
1,0.7952708359552626,0.0236017857495573,24.0,35,350,0,2,33,19144.482,5.0,3,40.070873,-76.251816,2,1858,90,3923.8743,2015-06-16 00:00:00+01:00,0.0032,0.02,0.0150753768844221,0.34,0.25,50.0,0.024372574385511,20.213404,3,727,1,26.0,82,39.99,,0,1,11.0,0,1
3,0.7993315423833911,0.1364104680525169,17.0,12,152,0,0,19,21220.074,4.0,0,40.012543,-77.24221,2,2392,61,3082.8416,2015-06-06 00:00:00+01:00,0.07198,0.12,0.0251256281407035,0.14,1.0,299.95,0.1327244501940492,41.411503,3,301,4,17.0,67,59.99,2015-05-03 00:00:00+01:00,2,1,-34.0,0,0
0,0.8002405667960407,0.0940211153488931,48.0,45,64,1,0,34,725.0,7.0,3,18.223402,-66.37059,2,1971,90,517.38324,,0.01,0.03,0.0954773869346733,0.21,0.0,199.99,0.0968294540750323,40.990425,3,727,0,48.0,66,199.99,,3,1,11.0,0,0
3,0.7921800942286935,0.1509774561697852,43.0,9,99,0,0,18,976.9208,7.0,3,42.501442,-66.37063,2,2392,61,2559.603,2017-06-26 00:00:00+01:00,0.0,0.0,0.1457236180904522,0.03,0.0,299.98,0.1652048124191461,6.28167,3,301,6,43.0,20,299.98,,3,1,11.0,0,0
2,0.7995318843442115,0.0445839782809336,24.0,46,64,1,1,34,725.0,5.0,6,18.2106,-66.043564,2,609,90,162.14915,2015-05-18 00:00:00+01:00,0.021422422,0.09,0.0201055276381909,0.45,0.25,100.0,0.042424276843467,38.576904,3,297,5,24.0,55,50.0,2015-07-19 00:00:00+01:00,3,-1,62.0,0,1
1,0.7851653935190501,0.0205179494325325,24.0,46,43,0,1,3,94556.734,5.0,6,36.835995,-122.02908,0,1313,101,11605.767,,0.0029631278,0.03,0.0201055276381909,-0.24,0.0,50.0,0.0216654540750323,-30.424486,19,494,1,24.0,55,50.0,2016-06-29 00:00:00+01:00,3,-1,11.0,0,0
3,0.7934323289621753,0.1021069591892312,24.0,46,137,0,0,38,75418.72,5.0,6,32.156227,-99.26756,4,554,143,1755.9717,2016-08-02 00:00:00+01:00,0.06422506,0.13,0.0201055276381909,0.08,1.0,250.0,0.1118981009055627,11.707802,9,901,4,24.0,55,50.0,2016-10-10 00:00:00+01:00,3,-1,69.0,0,0
3,0.8013978997772317,0.0569147999290745,18.0,33,261,0,0,24,21228.2,4.0,0,34.007,-80.336365,4,2145,143,6341.9937,2016-04-21 00:00:00+01:00,0.02,0.1,0.0603015075376884,0.38,0.0,129.99,0.0566623544631306,48.010685,21,165,6,18.0,52,129.99,2016-05-09 00:00:00+01:00,3,1,18.0,0,1
1,0.803594970488942,0.0992104912315911,48.0,45,430,0,0,29,8994.005,7.0,3,41.454933,-73.268654,1,275,52,9588.995,2017-10-08 00:00:00+01:00,0.008,0.02,0.0954773869346733,0.3,0.0,199.99,0.098553128072445,55.39404,22,119,1,48.0,66,199.99,2017-09-17 00:00:00+01:00,3,-1,-21.0,0,0
0,0.8038239657350206,0.0869828120529848,29.0,37,374,1,0,34,725.0,5.0,6,33.020958,-66.37058,1,2294,114,8586.165,2016-09-16 00:00:00+01:00,0.04055652,0.1,0.0150753768844221,0.34,1.0,199.95,0.0871927554980595,62.996956,8,56,0,24.0,97,39.99,,3,0,11.0,0,1
0,0.7934531559607744,0.0655627933693472,29.0,37,342,0,0,3,93545.34,5.0,6,36.1047,-121.75389,2,1306,37,3259.408,2017-04-16 00:00:00+01:00,0.004752091,0.02,0.0150753768844221,0.09,0.75,129.99,0.069461469598965,11.780889,1,816,0,29.0,97,39.99,2017-04-09 00:00:00+01:00,3,1,-7.0,0,0
3,0.7931282024665274,0.0136478452811063,29.0,37,37,0,0,33,21043.344,5.0,6,41.752422,-80.32102,4,1730,143,2296.167,2016-06-22 00:00:00+01:00,0.006,0.09,0.0150753768844221,0.33,0.0,39.99,0.0148922742561448,7.9374547,6,633,6,29.0,97,39.99,2016-08-18 00:00:00+01:00,2,0,57.0,0,1
1,0.7928484741519877,0.0412318578572709,46.0,29,64,1,0,34,725.0,7.0,3,18.224285,-66.370605,1,2261,48,2296.8513,2015-08-11 00:00:00+01:00,0.016,0.09,0.0200954773869346,0.11,0.25,99.96,0.0432113531694696,8.112211,22,409,1,46.0,63,49.98,2015-09-22 00:00:00+01:00,3,-1,42.0,0,0
0,0.8023489493144708,0.0655480442353789,18.0,33,64,1,0,34,725.0,4.0,0,18.263504,-66.37051,0,1491,122,2158.697,2016-07-21 00:00:00+01:00,0.0,0.0,0.0603015075376884,0.41,0.0,129.99,0.0644121604139715,50.495716,16,315,0,18.0,52,129.99,2016-07-27 00:00:00+01:00,0,1,6.0,0,1
3,0.8010627857520153,0.0919627595518453,48.0,45,261,0,0,28,85710.086,7.0,3,36.84434,-112.211235,2,940,90,12210.061,2015-07-24 00:00:00+01:00,0.039,0.09,0.0954773869346733,0.27,0.0,199.99,0.0893328020698576,47.82587,3,415,6,48.0,66,199.99,2015-04-03 00:00:00+01:00,3,0,-112.0,0,0
3,0.7942836598305124,0.1354439726791204,17.0,12,64,1,0,34,725.0,4.0,0,18.360434,-66.370575,1,464,48,11724.413,2015-06-23 00:00:00+01:00,0.06,0.1,0.0251256281407035,0.08,1.0,299.95,0.1311720569210867,14.779883,22,712,4,17.0,67,59.99,2015-07-14 00:00:00+01:00,3,1,21.0,0,0
1,0.7947518434650805,0.0981700172255492,48.0,45,64,1,1,34,725.0,7.0,3,18.264223,-66.37061,4,1898,143,1568.6573,2016-08-30 00:00:00+01:00,0.02,0.06,0.0954773869346733,0.11,0.0,199.99,0.0954721862871927,17.900457,6,633,2,48.0,66,199.99,2016-04-11 00:00:00+01:00,2,1,-141.0,0,0
2,0.8037790689663091,0.0553029665269134,17.0,12,446,0,1,8,29724.076,4.0,0,34.218952,-80.40686,2,505,61,8228.359,2017-04-21 00:00:00+01:00,0.008,0.05,0.0251256281407035,0.48,0.25,119.98,0.0566623544631306,53.982952,3,301,5,17.0,67,59.99,2017-05-29 00:00:00+01:00,3,-1,38.0,0,1
1,0.793855427967756,0.0348954870206435,24.0,23,435,0,2,29,11407.964,5.0,6,40.60652,-73.976425,2,2402,18,11933.714,,0.0104,0.06,0.0150753768844221,0.19035101,0.25,79.98,0.0329561655886157,13.370582,12,777,1,29.0,77,39.99,2015-06-03 00:00:00+01:00,3,-1,11.0,0,0
3,0.8049760048687504,0.0596068145529801,18.0,33,64,1,0,34,725.0,4.0,0,18.222265,-66.37051,3,548,64,1417.7316,2015-09-22 00:00:00+01:00,0.008,0.03,0.0603015075376884,0.48,0.0,129.99,0.0620439844760672,64.94968,13,74,6,18.0,52,129.99,,2,0,11.0,0,1
2,0.8042883044346968,0.0616258255209093,18.0,33,64,1,1,34,725.0,4.0,0,18.251896,-66.37053,4,29,143,5358.988,2016-07-05 00:00:00+01:00,0.008,0.03,0.0603015075376884,0.48,0.0,129.99,0.0597723156532988,58.26668,18,397,5,18.0,52,129.99,2016-09-16 00:00:00+01:00,3,0,73.0,0,1
2,0.8079820728934617,0.1245723751595017,17.0,12,541,0,0,3,95354.414,4.0,0,40.745888,-122.19948,3,1467,66,1175.2996,2016-03-31 00:00:00+01:00,0.096,0.15,0.0251256281407035,0.3,1.0,299.95,0.1265128227684346,76.913826,13,243,5,17.0,67,59.99,2016-06-27 00:00:00+01:00,2,1,88.0,0,0
1,0.7931072503042969,0.0553047681059309,18.0,33,10,0,0,13,49228.02,4.0,0,41.896175,-87.72143,4,65,143,3130.6057,2016-08-01 00:00:00+01:00,0.026,0.1,0.0603015075376884,0.07337221,0.0,129.99,0.0575845950840879,10.258226,21,680,1,18.0,52,129.99,2016-03-29 00:00:00+01:00,3,1,-125.0,0,0
1,0.8190534827641641,0.1923708980632952,9.0,10,14,0,1,3,94117.71,3.0,5,36.0141,-121.98384,1,2406,97,8437.946,,0.5472530000000001,0.25,0.0452261306532663,0.33,1.0,499.95,0.1927503234152652,125.26071,22,839,1,9.0,57,99.99,2017-09-25 00:00:00+01:00,3,1,11.0,0,1
3,0.8163318021266335,0.1261211222343418,71.0,35,514,0,2,20,32999.1,9.0,2,42.24251,-80.72077,3,1037,147,18020.85,,0.0129802046,0.02,0.1457236180904522,0.46,0.0,299.95,0.1254385510996119,112.71041,15,379,4,69.41874,70,245.98387,,3,0,11.0,0,1
3,0.7983424155432561,0.0629718328328621,29.0,37,64,1,0,34,725.0,5.0,6,18.273184,-66.3705,0,1801,3,6454.3306,2016-09-07 00:00:00+01:00,0.056,0.18,0.0150753768844221,0.26,0.75,179.97,0.0613712807244502,33.60609,9,679,4,29.0,97,39.99,2016-07-20 00:00:00+01:00,2,1,-49.0,0,0
2,0.807931518269297,0.1882488749172685,9.0,10,57,0,1,29,10462.226,3.0,5,40.59989,-73.93145,2,1491,99,10024.672,2017-07-07 00:00:00+01:00,0.08,0.12,0.0452261306532663,0.22023274,0.75,399.96,0.184469702457956,75.49018,3,537,5,9.0,57,99.99,,2,1,11.0,0,0
1,0.8213545254116621,0.1675367473637429,45.0,18,457,0,0,17,90024.875,7.0,3,32.197773,-111.96012,4,2145,143,1839.3872,2016-05-19 00:00:00+01:00,0.14998,0.2,0.1959748743718593,0.46,0.0,399.98,0.1629563932729625,143.98535,21,165,1,45.0,23,399.98,2016-06-22 00:00:00+01:00,3,0,34.0,0,1
1,0.7986882582734308,0.0370922537849697,24.0,46,299,0,0,8,30107.129,5.0,6,32.681362,-78.70186,4,708,143,5076.7905,2016-06-11 00:00:00+01:00,0.006,0.04,0.0200954773869346,0.45,0.25,99.96,0.0372126727037516,39.936867,21,680,1,24.0,67,49.98,2016-07-22 00:00:00+01:00,1,0,41.0,0,1
2,0.8184575224490733,0.1913550456371596,45.0,18,189,0,0,3,92689.74,7.0,3,38.334934,-121.36875,3,887,6,1841.5891,2016-05-16 00:00:00+01:00,0.018,0.02,0.1959748743718593,0.35,0.0,399.98,0.1917153945666235,120.40387,11,405,5,45.0,23,399.98,2016-05-14 00:00:00+01:00,3,1,-2.0,0,1
2,0.8203496888133569,0.1288591340696578,17.0,12,280,0,2,3,91268.05,4.0,0,34.22107,-118.378784,2,1041,61,3235.1245,,0.065,0.1,0.0251256281407035,0.48,1.0,299.95,0.1280672703751617,131.88725,3,234,5,17.0,67,59.99,,3,0,11.0,0,1
3,0.8064117768642491,0.1017875413002024,17.0,12,64,1,1,34,725.0,4.0,0,18.227577,-66.37056,4,1730,143,4397.3027,2016-06-29 00:00:00+01:00,0.056,0.12,0.0251256281407035,0.35,0.75,239.96,0.0996119016817593,79.75724,6,633,6,17.0,67,59.99,2016-05-18 00:00:00+01:00,0,1,-42.0,0,1
1,0.806774349493604,0.0702647903582895,29.0,37,293,0,0,4,33175.855,5.0,6,42.640293,-84.696014,3,1453,46,6854.3164,2016-06-15 00:00:00+01:00,0.097452568,0.25,0.0150753768844221,0.48,1.0,199.92102,0.0706365174644243,63.43153,15,174,1,29.804989,97,39.99,,3,-1,11.0,0,1
2,0.8036558574282893,0.1199131190796651,46.0,29,520,0,2,22,20897.664,7.0,3,38.260845,-75.45758,1,165,48,8705.915,2017-07-01 00:00:00+01:00,0.0104,0.03,0.0200954773869346,0.25,1.0,249.9,0.1216044087968952,58.957462,22,409,5,46.0,63,49.98,2017-08-03 00:00:00+01:00,2,1,33.0,0,0
1,0.8143504122361803,0.132331599971692,43.0,9,471,0,0,30,33319.547,7.0,3,39.52757,-80.89485,3,2330,66,1296.864,,0.102,0.16,0.1457236180904522,0.39,0.0,299.98,0.1258109340232859,103.02366,13,521,1,43.0,20,299.98,2016-05-13 00:00:00+01:00,0,1,11.0,0,1
1,0.7451897342856487,0.0826442473921721,17.0,12,257,0,2,33,21135.521,4.0,0,39.63187,-77.566635,1,2127,142,4650.657,2015-07-31 00:00:00+01:00,0.12,0.25,0.0251256281407035,-1.3676217,0.75,200.0,0.0864579560155239,-232.68343,10,281,1,17.0,67,59.99,,3,1,11.0,0,0
1,0.8113895551523781,0.0940335400317727,48.0,45,64,1,0,34,725.0,7.0,3,18.246881,-66.37054,2,1247,18,8846.733,2015-04-24 00:00:00+01:00,0.0216,0.05,0.0954773869346733,0.48,0.0,199.99,0.0949202897800776,95.57168,12,790,1,48.0,66,199.99,,2,0,11.0,0,1
1,0.795260340353214,0.0215494543706208,24.0,21,294,0,1,22,23477.771,5.0,6,35.765656,-77.19892,1,2287,48,11507.043,2017-06-25 00:00:00+01:00,0.024,0.17,0.0125628140703517,0.34,0.25,67.70095,0.022106847606727,22.18669,22,645,1,24.0,80,39.75,,2,1,11.0,0,1
3,0.8155060813448775,0.1227331079372302,43.0,9,103,0,0,20,48851.016,7.0,3,42.239323,-83.22345,3,439,6,1221.7013,,0.102,0.16,0.1457236180904522,0.44,0.0,299.98,0.1255375782664942,104.514786,11,79,4,43.0,20,299.98,,3,-1,11.0,0,1
1,0.8085564292768068,0.0919412234348541,9.0,10,221,0,0,37,71159.9,3.0,5,38.31492,-97.97559,3,738,6,2499.695,,0.0175086,0.05,0.0452261306532663,0.41,0.25,199.98,0.0944228357050452,78.727104,11,632,1,9.0,57,99.99,,3,1,11.0,0,1
1,0.7952737305651885,0.0940335400317727,48.0,45,64,1,2,34,725.0,7.0,3,18.264612,-66.370605,2,1417,18,10650.643,2015-05-26 00:00:00+01:00,0.0122810554,0.04,0.0954773869346733,0.11,0.0,199.99,0.0954721862871927,24.028193,12,204,1,48.0,66,199.99,2015-08-19 00:00:00+01:00,2,1,85.0,0,0
2,0.817335879475461,0.1199131190796651,9.0,10,273,0,1,16,78520.99,3.0,5,40.55227,-98.44765,1,131,52,9027.976,2015-08-19 00:00:00+01:00,0.11998408,0.2,0.0452261306532663,0.48,0.5,299.97,0.121431425614489,117.578064,22,747,5,9.0,57,99.99,,3,1,11.0,0,1
0,0.8318939576969892,0.1829858827885091,45.0,18,286,0,1,3,93380.97,7.0,3,38.609573,-122.41653,1,2175,107,8593.352,2017-04-19 00:00:00+01:00,0.07499088,0.09,0.1959748743718593,0.49,0.0,399.98,0.1824010349288486,177.10858,10,940,0,45.0,23,399.98,2017-05-03 00:00:00+01:00,2,1,14.0,0,1
1,0.8030644264290472,0.0935137948391157,17.0,12,147,0,2,33,11220.937,4.0,0,40.857517,-73.99607,2,1119,31,7059.213,2015-05-19 00:00:00+01:00,0.096,0.25,0.0251256281407035,0.3,0.75,239.96,0.0939151151358344,54.22542,1,566,1,17.0,67,59.99,2015-06-01 00:00:00+01:00,2,1,13.0,0,0
3,0.8082496199159451,0.1237895114221139,35.0,24,64,1,1,34,725.0,6.0,8,18.278204,-66.37056,1,6,48,7591.474,2017-09-02 00:00:00+01:00,0.033617924,0.05,0.1457236180904522,0.32,0.0,299.98,0.1239342250970245,68.671585,22,342,4,29.0,64,299.98,2017-07-26 00:00:00+01:00,2,1,-38.0,0,1
2,0.8078060400064304,0.0767321691219795,48.0,45,64,1,1,34,725.0,7.0,3,18.250486,-66.04369,3,429,6,1023.1162,2016-08-05 00:00:00+01:00,0.108,0.25,0.0954773869346733,0.48,0.0,199.99,0.0737403725743855,66.01664,11,736,5,48.0,66,199.99,,3,1,11.0,0,1
